trip_id,route_id,direction_id,bus_id
T093517,R0006,0,B11504
T093518,R0006,1,B11504
T093519,R0006,0,B11505
T093520,R0006,1,B11505
T093521,R0006,0,B11505
T093522,R0006,1,B11505
T093523,R0006,0,B11505
T093524,R0006,1,B11505
T093525,R0006,0,B11505
T093526,R0006,1,B11506
T093527,R0006,0,B11506
T093528,R0006,1,B11506
T093529,R0006,0,B11506
T093530,R0006,1,B11506
T093531,R0006,0,B11506
T093532,R0006,1,B11506
T093533,R0006,0,B11507
T093534,R0006,1,B11507
T093535,R0006,0,B11507
T093536,R0006,1,B11507
T093537,R0006,0,B11507
T093538,R0006,1,B11507
T093539,R0006,0,B11507
T093540,R0006,1,B11508
T093541,R0006,0,B11508
T093542,R0006,1,B11508
T093543,R0006,0,B11508
T093544,R0006,1,B11508
T093545,R0006,0,B11508
T093546,R0006,1,B11508
T093547,R0006,0,B11509
T093548,R0006,1,B11509
T093549,R0006,0,B11509
T093550,R0006,1,B11509
T093551,R0006,0,B11509
T093552,R0006,1,B11509
T093553,R0006,0,B11509
T093554,R0006,1,B11510
T093555,R0006,0,B11510
T093556,R0006,1,B11510
T093557,R0006,0,B11510
T093558,R0006,1,B11510
T093559,R0006,0,B11510
T093560,R0006,1,B11510
T093561,R0006,0,B11511
T093562,R0006,1,B11511
T093563,R0006,0,B11511
T093564,R0006,1,B11511
T093565,R0006,0,B11511
T093566,R0006,1,B11511
T093567,R0006,0,B11511
T093568,R0006,1,B11512
T093569,R0006,0,B11512
T093570,R0006,1,B11512
T093571,R0006,0,B11512
T093572,R0006,1,B11512
T093573,R0006,0,B11512
T093574,R0006,1,B11512
T093575,R0006,0,B11513
T093576,R0006,1,B11513
T093577,R0006,0,B11513
T093578,R0006,1,B11513
T093579,R0006,0,B11513
T093580,R0006,1,B11513
T093581,R0006,0,B11513
T093582,R0006,1,B11514
T093583,R0006,0,B11514
T093584,R0006,1,B11514
T093585,R0006,0,B11514
T093586,R0006,1,B11514
T093587,R0006,0,B11514
T093588,R0006,1,B11514
T093589,R0006,0,B11515
T093590,R0006,1,B11515
T093591,R0006,0,B11515
T093592,R0006,1,B11515
T093593,R0006,0,B11515
T093594,R0006,1,B11515
T093595,R0006,1,B11516
T093596,R0006,0,B11516
T093597,R0006,1,B11516
T093598,R0006,0,B11516
T093599,R0006,1,B11516
T093600,R0006,0,B11516
T093601,R0006,0,B11517
T093602,R0006,1,B11517
T093603,R0006,0,B11517
T093604,R0006,1,B11517
T093605,R0006,0,B11517
T093606,R0006,1,B11517
T093607,R0006,1,B11518
T093608,R0006,0,B11518
T093609,R0006,1,B11518
T093610,R0006,0,B11518
T093611,R0006,1,B11518
T093612,R0006,0,B11518
T093613,R0006,0,B11519
T093614,R0006,1,B11519
T093615,R0006,0,B11519
T093616,R0006,1,B11519
T093617,R0006,0,B11519
T093618,R0006,1,B11519
T093619,R0006,1,B11520
T093620,R0006,0,B11520
T093621,R0006,1,B11520
T093622,R0006,0,B11520
T093623,R0006,1,B11520
T093624,R0006,0,B11520
T106520,R0007,0,B13141
T106521,R0007,1,B13141
T106522,R0007,0,B13141
T106523,R0007,1,B13141
T106524,R0007,0,B13141
T106525,R0007,1,B13141
T106526,R0007,0,B13141
T106527,R0007,1,B13141
T106528,R0007,0,B13141
T106529,R0007,1,B13142
T106530,R0007,0,B13142
T106531,R0007,1,B13142
T106532,R0007,0,B13142
T106533,R0007,1,B13142
T106534,R0007,0,B13142
T106535,R0007,1,B13142
T106536,R0007,0,B13142
T106537,R0007,1,B13142
T106538,R0007,0,B13143
T106539,R0007,1,B13143
T106540,R0007,0,B13143
T106541,R0007,1,B13143
T106542,R0007,0,B13143
T106543,R0007,1,B13143
T106544,R0007,0,B13143
T106545,R0007,1,B13143
T106546,R0007,0,B13143
T106547,R0007,1,B13144
T106548,R0007,0,B13144
T106549,R0007,1,B13144
T106550,R0007,0,B13144
T106551,R0007,1,B13144
T106552,R0007,0,B13144
T106553,R0007,1,B13144
T106554,R0007,0,B13144
T106555,R0007,1,B13144
T106556,R0007,0,B13145
T106557,R0007,1,B13145
T106558,R0007,0,B13145
T106559,R0007,1,B13145
T106560,R0007,0,B13145
T106561,R0007,1,B13145
T106562,R0007,0,B13145
T106563,R0007,1,B13145
T106564,R0007,1,B13146
T106565,R0007,0,B13146
T106566,R0007,1,B13146
T106567,R0007,0,B13146
T106568,R0007,1,B13146
T106569,R0007,0,B13146
T106570,R0007,1,B13146
T106571,R0007,0,B13146
T106572,R0007,0,B13147
T106573,R0007,1,B13147
T106574,R0007,0,B13147
T106575,R0007,1,B13147
T106576,R0007,0,B13147
T106577,R0007,1,B13147
T106578,R0007,0,B13147
T106579,R0007,1,B13147
T106580,R0007,1,B13148
T106581,R0007,0,B13148
T106582,R0007,1,B13148
T106583,R0007,0,B13148
T106584,R0007,1,B13148
T106585,R0007,0,B13148
T106586,R0007,1,B13148
T106587,R0007,0,B13148
T106588,R0007,0,B13149
T106589,R0007,1,B13149
T106590,R0007,0,B13149
T106591,R0007,1,B13149
T106592,R0007,0,B13149
T106593,R0007,1,B13149
T106594,R0007,0,B13149
T106595,R0007,1,B13149
T106596,R0007,1,B13150
T106597,R0007,0,B13150
T106598,R0007,1,B13150
T106599,R0007,0,B13150
T106600,R0007,1,B13150
T106601,R0007,0,B13150
T106602,R0007,1,B13150
T106603,R0007,0,B13150
T106604,R0007,0,B13151
T106605,R0007,1,B13151
T106606,R0007,0,B13151
T106607,R0007,1,B13151
T106608,R0007,0,B13151
T106609,R0007,1,B13151
T106610,R0007,0,B13151
T106611,R0007,1,B13151
T106612,R0007,1,B13152
T106613,R0007,0,B13152
T106614,R0007,1,B13152
T106615,R0007,0,B13152
T106616,R0007,1,B13152
T106617,R0007,0,B13152
T106618,R0007,1,B13152
T106619,R0007,0,B13152
T106620,R0007,0,B13153
T106621,R0007,1,B13153
T106622,R0007,0,B13153
T106623,R0007,1,B13153
T106624,R0007,0,B13153
T106625,R0007,1,B13153
T106626,R0007,0,B13153
T106627,R0007,1,B13153
T106628,R0007,1,B13154
T106629,R0007,0,B13154
T106630,R0007,1,B13154
T106631,R0007,0,B13154
T106632,R0007,1,B13154
T106633,R0007,0,B13154
T106634,R0007,1,B13154
T106635,R0007,0,B13154
T106636,R0007,0,B13155
T106637,R0007,1,B13155
T106638,R0007,0,B13155
T106639,R0007,1,B13155
T106640,R0007,0,B13155
T106641,R0007,1,B13155
T106642,R0007,0,B13155
T106643,R0007,1,B13155
T106644,R0007,1,B13156
T106645,R0007,0,B13156
T106646,R0007,1,B13156
T106647,R0007,0,B13156
T106648,R0007,1,B13156
T106649,R0007,0,B13156
T106650,R0007,1,B13156
T106651,R0007,0,B13156
T106652,R0007,0,B13157
T106653,R0007,1,B13157
T106654,R0007,0,B13157
T106655,R0007,1,B13157
T106656,R0007,0,B13157
T106657,R0007,1,B13157
T106658,R0007,0,B13157
T106659,R0007,1,B13157
T106660,R0007,1,B13158
T106661,R0007,0,B13158
T106662,R0007,1,B13158
T106663,R0007,0,B13158
T106664,R0007,1,B13158
T106665,R0007,0,B13158
T106666,R0007,1,B13158
T106667,R0007,0,B13158
T106668,R0007,0,B13159
T106669,R0007,1,B13159
T106670,R0007,0,B13159
T106671,R0007,1,B13159
T106672,R0007,0,B13159
T106673,R0007,1,B13159
T106674,R0007,0,B13159
T106675,R0007,1,B13159
T106676,R0007,1,B13160
T106677,R0007,0,B13160
T106678,R0007,1,B13160
T106679,R0007,0,B13160
T106680,R0007,1,B13160
T106681,R0007,0,B13160
T106682,R0007,1,B13160
T106683,R0007,0,B13160
T106684,R0007,0,B13161
T106685,R0007,1,B13161
T106686,R0007,0,B13161
T106687,R0007,1,B13161
T106688,R0007,0,B13161
T106689,R0007,1,B13161
T106690,R0007,0,B13161
T106691,R0007,1,B13161
T106692,R0007,1,B13162
T106693,R0007,0,B13162
T106694,R0007,1,B13162
T106695,R0007,0,B13162
T106696,R0007,1,B13162
T106697,R0007,0,B13162
T106698,R0007,1,B13162
T106699,R0007,0,B13162
T106700,R0007,0,B13163
T106701,R0007,1,B13163
T106702,R0007,0,B13163
T106703,R0007,1,B13163
T106704,R0007,0,B13163
T106705,R0007,1,B13163
T106706,R0007,0,B13163
T106707,R0007,1,B13163
T106708,R0007,1,B13164
T106709,R0007,0,B13164
T106710,R0007,1,B13164
T106711,R0007,0,B13164
T106712,R0007,1,B13164
T106713,R0007,0,B13164
T106714,R0007,1,B13164
T106715,R0007,0,B13164
T106716,R0007,0,B13165
T106717,R0007,1,B13165
T106718,R0007,0,B13165
T106719,R0007,1,B13165
T106720,R0007,0,B13165
T106721,R0007,1,B13165
T106722,R0007,0,B13165
T106723,R0007,1,B13165
T106724,R0007,1,B13166
T106725,R0007,0,B13166
T106726,R0007,1,B13166
T106727,R0007,0,B13166
T106728,R0007,1,B13166
T106729,R0007,0,B13166
T106730,R0007,1,B13166
T106731,R0007,0,B13166
T106732,R0007,0,B13167
T106733,R0007,1,B13167
T106734,R0007,0,B13167
T106735,R0007,1,B13167
T106736,R0007,0,B13167
T106737,R0007,1,B13167
T106738,R0007,0,B13167
T106739,R0007,1,B13167
T106740,R0007,1,B13168
T106741,R0007,0,B13168
T106742,R0007,1,B13168
T106743,R0007,0,B13168
T106744,R0007,1,B13168
T106745,R0007,0,B13168
T106746,R0007,1,B13168
T106747,R0007,0,B13168
T106748,R0007,0,B13169
T106749,R0007,1,B13169
T106750,R0007,0,B13169
T106751,R0007,1,B13169
T106752,R0007,0,B13169
T106753,R0007,1,B13169
T106754,R0007,0,B13169
T106755,R0007,1,B13169
T106756,R0007,1,B13170
T106757,R0007,0,B13170
T106758,R0007,1,B13170
T106759,R0007,0,B13170
T106760,R0007,1,B13170
T106761,R0007,0,B13170
T106762,R0007,1,B13170
T000199,R0008,0,B00031
T000200,R0008,1,B00031
T000201,R0008,0,B00031
T000202,R0008,1,B00031
T000203,R0008,0,B00031
T000204,R0008,1,B00031
T000205,R0008,0,B00031
T000206,R0008,1,B00031
T000207,R0008,0,B00031
T000208,R0008,1,B00031
T000209,R0008,1,B00032
T000210,R0008,0,B00032
T000211,R0008,1,B00032
T000212,R0008,0,B00032
T000213,R0008,1,B00032
T000214,R0008,0,B00032
T000215,R0008,1,B00032
T000216,R0008,0,B00032
T000217,R0008,1,B00032
T000218,R0008,0,B00032
T000219,R0008,0,B00033
T000220,R0008,1,B00033
T000221,R0008,0,B00033
T000222,R0008,1,B00033
T000223,R0008,0,B00033
T000224,R0008,1,B00033
T000225,R0008,0,B00033
T000226,R0008,1,B00033
T000227,R0008,0,B00033
T000228,R0008,1,B00033
T000229,R0008,1,B00034
T000230,R0008,0,B00034
T000231,R0008,1,B00034
T000232,R0008,0,B00034
T000233,R0008,1,B00034
T000234,R0008,0,B00034
T000235,R0008,1,B00034
T000236,R0008,0,B00034
T000237,R0008,1,B00034
T000238,R0008,0,B00034
T000239,R0008,0,B00035
T000240,R0008,1,B00035
T000241,R0008,0,B00035
T000242,R0008,1,B00035
T000243,R0008,0,B00035
T000244,R0008,1,B00035
T000245,R0008,0,B00035
T000246,R0008,1,B00035
T000247,R0008,0,B00035
T000248,R0008,1,B00035
T000249,R0008,1,B00036
T000250,R0008,0,B00036
T000251,R0008,1,B00036
T000252,R0008,0,B00036
T000253,R0008,1,B00036
T000254,R0008,0,B00036
T000255,R0008,1,B00036
T000256,R0008,0,B00036
T000257,R0008,1,B00036
T000258,R0008,0,B00036
T000259,R0008,0,B00037
T000260,R0008,1,B00037
T000261,R0008,0,B00037
T000262,R0008,1,B00037
T000263,R0008,0,B00037
T000264,R0008,1,B00037
T000265,R0008,0,B00037
T000266,R0008,1,B00037
T000267,R0008,0,B00037
T000268,R0008,1,B00037
T000269,R0008,1,B00038
T000270,R0008,0,B00038
T000271,R0008,1,B00038
T000272,R0008,0,B00038
T000273,R0008,1,B00038
T000274,R0008,0,B00038
T000275,R0008,1,B00038
T000276,R0008,0,B00038
T000277,R0008,1,B00038
T000278,R0008,0,B00038
T000279,R0008,0,B00039
T000280,R0008,1,B00039
T000281,R0008,0,B00039
T000282,R0008,1,B00039
T000283,R0008,0,B00039
T000284,R0008,1,B00039
T000285,R0008,0,B00039
T000286,R0008,1,B00039
T000287,R0008,0,B00039
T000288,R0008,1,B00039
T000289,R0008,1,B00040
T000290,R0008,0,B00040
T000291,R0008,1,B00040
T000292,R0008,0,B00040
T000293,R0008,1,B00040
T000294,R0008,0,B00040
T000295,R0008,1,B00040
T000296,R0008,0,B00040
T000297,R0008,1,B00040
T000298,R0008,0,B00040
T000299,R0008,0,B00041
T000300,R0008,1,B00041
T000301,R0008,0,B00041
T000302,R0008,1,B00041
T000303,R0008,0,B00041
T000304,R0008,1,B00041
T000305,R0008,0,B00041
T000306,R0008,1,B00041
T000307,R0008,0,B00041
T000308,R0008,1,B00041
T000309,R0008,1,B00042
T000310,R0008,0,B00042
T000311,R0008,1,B00042
T000312,R0008,0,B00042
T000313,R0008,1,B00042
T000314,R0008,0,B00042
T000315,R0008,1,B00042
T000316,R0008,0,B00042
T000317,R0008,1,B00042
T000318,R0008,0,B00042
T000319,R0008,0,B00043
T000320,R0008,1,B00043
T000321,R0008,0,B00043
T000322,R0008,1,B00043
T000323,R0008,0,B00043
T000324,R0008,1,B00043
T000325,R0008,0,B00043
T000326,R0008,1,B00043
T000327,R0008,0,B00043
T000328,R0008,1,B00044
T000329,R0008,0,B00044
T000330,R0008,1,B00044
T000331,R0008,0,B00044
T000332,R0008,1,B00044
T000333,R0008,0,B00044
T000334,R0008,1,B00044
T000335,R0008,0,B00044
T000336,R0008,1,B00044
T000337,R0008,0,B00045
T000338,R0008,1,B00045
T000339,R0008,0,B00045
T000340,R0008,1,B00045
T000341,R0008,0,B00045
T000342,R0008,1,B00045
T000343,R0008,0,B00045
T000344,R0008,1,B00045
T000345,R0008,0,B00045
T000346,R0008,1,B00046
T000347,R0008,0,B00046
T000348,R0008,1,B00046
T000349,R0008,0,B00046
T000350,R0008,1,B00046
T000351,R0008,0,B00046
T000352,R0008,1,B00046
T000353,R0008,0,B00046
T000354,R0008,1,B00046
T000355,R0008,0,B00047
T000356,R0008,1,B00047
T000357,R0008,0,B00047
T000358,R0008,1,B00047
T000359,R0008,0,B00047
T000360,R0008,1,B00047
T000361,R0008,0,B00047
T000362,R0008,1,B00047
T000363,R0008,0,B00047
T000364,R0008,1,B00048
T000365,R0008,0,B00048
T000366,R0008,1,B00048
T000367,R0008,0,B00048
T000368,R0008,1,B00048
T000369,R0008,0,B00048
T000370,R0008,1,B00048
T000371,R0008,0,B00048
T000372,R0008,1,B00048
T000373,R0008,0,B00049
T000374,R0008,1,B00049
T000375,R0008,0,B00049
T000376,R0008,1,B00049
T000377,R0008,0,B00049
T000378,R0008,1,B00049
T000379,R0008,0,B00049
T000380,R0008,1,B00049
T000381,R0008,0,B00049
T000382,R0008,1,B00050
T000383,R0008,0,B00050
T000384,R0008,1,B00050
T000385,R0008,0,B00050
T000386,R0008,1,B00050
T000387,R0008,0,B00050
T000388,R0008,1,B00050
T000389,R0008,0,B00050
T000390,R0008,1,B00050
T000391,R0008,0,B00051
T000392,R0008,1,B00051
T000393,R0008,0,B00051
T000394,R0008,1,B00051
T000395,R0008,0,B00051
T000396,R0008,1,B00051
T000397,R0008,0,B00051
T000398,R0008,1,B00051
T000399,R0008,0,B00051
T000400,R0008,1,B00052
T000401,R0008,0,B00052
T000402,R0008,1,B00052
T000403,R0008,0,B00052
T000404,R0008,1,B00052
T000405,R0008,0,B00052
T000406,R0008,1,B00052
T000407,R0008,0,B00052
T000408,R0008,1,B00052
T000409,R0008,0,B00053
T000410,R0008,1,B00053
T000411,R0008,0,B00053
T000412,R0008,1,B00053
T000413,R0008,0,B00053
T000414,R0008,1,B00053
T000415,R0008,0,B00053
T000416,R0008,1,B00053
T000417,R0008,0,B00053
T000418,R0008,1,B00054
T000419,R0008,0,B00054
T000420,R0008,1,B00054
T000421,R0008,0,B00054
T000422,R0008,1,B00054
T000423,R0008,0,B00054
T000424,R0008,1,B00054
T000425,R0008,0,B00054
T000426,R0008,1,B00054
T000427,R0008,0,B00055
T000428,R0008,1,B00055
T000429,R0008,0,B00055
T000430,R0008,1,B00055
T000431,R0008,0,B00055
T000432,R0008,1,B00055
T000433,R0008,0,B00055
T000434,R0008,1,B00055
T000435,R0008,0,B00055
T000436,R0008,1,B00056
T000437,R0008,0,B00056
T000438,R0008,1,B00056
T000439,R0008,0,B00056
T000440,R0008,1,B00056
T000441,R0008,0,B00056
T000442,R0008,1,B00056
T000443,R0008,0,B00056
T000444,R0008,1,B00056
T000445,R0008,0,B00057
T000446,R0008,1,B00057
T000447,R0008,0,B00057
T000448,R0008,1,B00057
T000449,R0008,0,B00057
T000450,R0008,1,B00057
T000451,R0008,0,B00057
T000452,R0008,1,B00057
T000453,R0008,0,B00057
T000454,R0008,1,B00058
T000455,R0008,0,B00058
T000456,R0008,1,B00058
T000457,R0008,0,B00058
T000458,R0008,1,B00058
T000459,R0008,0,B00058
T000460,R0008,1,B00058
T000461,R0008,0,B00058
T000462,R0008,1,B00058
T000463,R0008,0,B00059
T000464,R0008,1,B00059
T000465,R0008,0,B00059
T000466,R0008,1,B00059
T000467,R0008,0,B00059
T000468,R0008,1,B00059
T000469,R0008,0,B00059
T000470,R0008,1,B00059
T000471,R0008,0,B00059
T000472,R0008,1,B00060
T000473,R0008,0,B00060
T000474,R0008,1,B00060
T000475,R0008,0,B00060
T000476,R0008,1,B00060
T000477,R0008,0,B00060
T000478,R0008,1,B00060
T000479,R0008,0,B00060
T000480,R0008,1,B00060
T002476,R0009,0,B00301
T002477,R0009,1,B00301
T002478,R0009,0,B00301
T002479,R0009,1,B00301
T002480,R0009,0,B00301
T002481,R0009,1,B00301
T002482,R0009,0,B00301
T002483,R0009,1,B00301
T002484,R0009,0,B00301
T002485,R0009,1,B00301
T002486,R0009,1,B00302
T002487,R0009,0,B00302
T002488,R0009,1,B00302
T002489,R0009,0,B00302
T002490,R0009,1,B00302
T002491,R0009,0,B00302
T002492,R0009,1,B00302
T002493,R0009,0,B00302
T002494,R0009,1,B00302
T002495,R0009,0,B00302
T002496,R0009,0,B00303
T002497,R0009,1,B00303
T002498,R0009,0,B00303
T002499,R0009,1,B00303
T002500,R0009,0,B00303
T002501,R0009,1,B00303
T002502,R0009,0,B00303
T002503,R0009,1,B00303
T002504,R0009,0,B00303
T002505,R0009,1,B00303
T002506,R0009,1,B00304
T002507,R0009,0,B00304
T002508,R0009,1,B00304
T002509,R0009,0,B00304
T002510,R0009,1,B00304
T002511,R0009,0,B00304
T002512,R0009,1,B00304
T002513,R0009,0,B00304
T002514,R0009,1,B00304
T002515,R0009,0,B00304
T002516,R0009,0,B00305
T002517,R0009,1,B00305
T002518,R0009,0,B00305
T002519,R0009,1,B00305
T002520,R0009,0,B00305
T002521,R0009,1,B00305
T002522,R0009,0,B00305
T002523,R0009,1,B00305
T002524,R0009,0,B00305
T002525,R0009,1,B00305
T002526,R0009,1,B00306
T002527,R0009,0,B00306
T002528,R0009,1,B00306
T002529,R0009,0,B00306
T002530,R0009,1,B00306
T002531,R0009,0,B00306
T002532,R0009,1,B00306
T002533,R0009,0,B00306
T002534,R0009,1,B00306
T002535,R0009,0,B00306
T002536,R0009,0,B00307
T002537,R0009,1,B00307
T002538,R0009,0,B00307
T002539,R0009,1,B00307
T002540,R0009,0,B00307
T002541,R0009,1,B00307
T002542,R0009,0,B00307
T002543,R0009,1,B00307
T002544,R0009,0,B00307
T002545,R0009,1,B00307
T002546,R0009,1,B00308
T002547,R0009,0,B00308
T002548,R0009,1,B00308
T002549,R0009,0,B00308
T002550,R0009,1,B00308
T002551,R0009,0,B00308
T002552,R0009,1,B00308
T002553,R0009,0,B00308
T002554,R0009,1,B00308
T002555,R0009,0,B00308
T002556,R0009,0,B00309
T002557,R0009,1,B00309
T002558,R0009,0,B00309
T002559,R0009,1,B00309
T002560,R0009,0,B00309
T002561,R0009,1,B00309
T002562,R0009,0,B00309
T002563,R0009,1,B00309
T002564,R0009,0,B00309
T002565,R0009,1,B00309
T002566,R0009,1,B00310
T002567,R0009,0,B00310
T002568,R0009,1,B00310
T002569,R0009,0,B00310
T002570,R0009,1,B00310
T002571,R0009,0,B00310
T002572,R0009,1,B00310
T002573,R0009,0,B00310
T002574,R0009,1,B00310
T002575,R0009,0,B00310
T002576,R0009,0,B00311
T002577,R0009,1,B00311
T002578,R0009,0,B00311
T002579,R0009,1,B00311
T002580,R0009,0,B00311
T002581,R0009,1,B00311
T002582,R0009,0,B00311
T002583,R0009,1,B00311
T002584,R0009,0,B00311
T002585,R0009,1,B00311
T002586,R0009,1,B00312
T002587,R0009,0,B00312
T002588,R0009,1,B00312
T002589,R0009,0,B00312
T002590,R0009,1,B00312
T002591,R0009,0,B00312
T002592,R0009,1,B00312
T002593,R0009,0,B00312
T002594,R0009,1,B00312
T002595,R0009,0,B00312
T002596,R0009,0,B00313
T002597,R0009,1,B00313
T002598,R0009,0,B00313
T002599,R0009,1,B00313
T002600,R0009,0,B00313
T002601,R0009,1,B00313
T002602,R0009,0,B00313
T002603,R0009,1,B00313
T002604,R0009,0,B00313
T002605,R0009,1,B00313
T002606,R0009,1,B00314
T002607,R0009,0,B00314
T002608,R0009,1,B00314
T002609,R0009,0,B00314
T002610,R0009,1,B00314
T002611,R0009,0,B00314
T002612,R0009,1,B00314
T002613,R0009,0,B00314
T002614,R0009,1,B00314
T002615,R0009,0,B00314
T002616,R0009,0,B00315
T002617,R0009,1,B00315
T002618,R0009,0,B00315
T002619,R0009,1,B00315
T002620,R0009,0,B00315
T002621,R0009,1,B00315
T002622,R0009,0,B00315
T002623,R0009,1,B00315
T002624,R0009,0,B00315
T002625,R0009,1,B00315
T002626,R0009,1,B00316
T002627,R0009,0,B00316
T002628,R0009,1,B00316
T002629,R0009,0,B00316
T002630,R0009,1,B00316
T002631,R0009,0,B00316
T002632,R0009,1,B00316
T002633,R0009,0,B00316
T002634,R0009,1,B00316
T002635,R0009,0,B00316
T002636,R0009,0,B00317
T002637,R0009,1,B00317
T002638,R0009,0,B00317
T002639,R0009,1,B00317
T002640,R0009,0,B00317
T002641,R0009,1,B00317
T002642,R0009,0,B00317
T002643,R0009,1,B00317
T002644,R0009,0,B00317
T002645,R0009,1,B00317
T002646,R0009,1,B00318
T002647,R0009,0,B00318
T002648,R0009,1,B00318
T002649,R0009,0,B00318
T002650,R0009,1,B00318
T002651,R0009,0,B00318
T002652,R0009,1,B00318
T002653,R0009,0,B00318
T002654,R0009,1,B00318
T002655,R0009,0,B00318
T002656,R0009,0,B00319
T002657,R0009,1,B00319
T002658,R0009,0,B00319
T002659,R0009,1,B00319
T002660,R0009,0,B00319
T002661,R0009,1,B00319
T002662,R0009,0,B00319
T002663,R0009,1,B00319
T002664,R0009,0,B00319
T002665,R0009,1,B00320
T002666,R0009,0,B00320
T002667,R0009,1,B00320
T002668,R0009,0,B00320
T002669,R0009,1,B00320
T002670,R0009,0,B00320
T002671,R0009,1,B00320
T002672,R0009,0,B00320
T002673,R0009,1,B00320
T002674,R0009,0,B00321
T002675,R0009,1,B00321
T002676,R0009,0,B00321
T002677,R0009,1,B00321
T002678,R0009,0,B00321
T002679,R0009,1,B00321
T002680,R0009,0,B00321
T002681,R0009,1,B00321
T002682,R0009,0,B00321
T002683,R0009,1,B00322
T002684,R0009,0,B00322
T002685,R0009,1,B00322
T002686,R0009,0,B00322
T002687,R0009,1,B00322
T002688,R0009,0,B00322
T002689,R0009,1,B00322
T002690,R0009,0,B00322
T002691,R0009,1,B00322
T002692,R0009,0,B00323
T002693,R0009,1,B00323
T002694,R0009,0,B00323
T002695,R0009,1,B00323
T002696,R0009,0,B00323
T002697,R0009,1,B00323
T002698,R0009,0,B00323
T002699,R0009,1,B00323
T002700,R0009,0,B00323
T002701,R0009,1,B00324
T002702,R0009,0,B00324
T002703,R0009,1,B00324
T002704,R0009,0,B00324
T002705,R0009,1,B00324
T002706,R0009,0,B00324
T002707,R0009,1,B00324
T002708,R0009,0,B00324
T002709,R0009,1,B00324
T002710,R0009,0,B00325
T002711,R0009,1,B00325
T002712,R0009,0,B00325
T002713,R0009,1,B00325
T002714,R0009,0,B00325
T002715,R0009,1,B00325
T002716,R0009,0,B00325
T002717,R0009,1,B00325
T002718,R0009,0,B00325
T002719,R0009,1,B00326
T002720,R0009,0,B00326
T002721,R0009,1,B00326
T002722,R0009,0,B00326
T002723,R0009,1,B00326
T002724,R0009,0,B00326
T002725,R0009,1,B00326
T002726,R0009,0,B00326
T002727,R0009,1,B00326
T002728,R0009,0,B00327
T002729,R0009,1,B00327
T002730,R0009,0,B00327
T002731,R0009,1,B00327
T002732,R0009,0,B00327
T002733,R0009,1,B00327
T002734,R0009,0,B00327
T002735,R0009,1,B00327
T002736,R0009,0,B00327
T002737,R0009,1,B00328
T002738,R0009,0,B00328
T002739,R0009,1,B00328
T002740,R0009,0,B00328
T002741,R0009,1,B00328
T002742,R0009,0,B00328
T002743,R0009,1,B00328
T002744,R0009,0,B00328
T002745,R0009,1,B00328
T002746,R0009,0,B00329
T002747,R0009,1,B00329
T002748,R0009,0,B00329
T002749,R0009,1,B00329
T002750,R0009,0,B00329
T002751,R0009,1,B00329
T002752,R0009,0,B00329
T002753,R0009,1,B00329
T002754,R0009,0,B00329
T002755,R0009,1,B00330
T002756,R0009,0,B00330
T002757,R0009,1,B00330
T002758,R0009,0,B00330
T002759,R0009,1,B00330
T002760,R0009,0,B00330
T002761,R0009,1,B00330
T002762,R0009,0,B00330
T002763,R0009,1,B00330
T006628,R0010,0,B00811
T006629,R0010,1,B00811
T006630,R0010,0,B00811
T006631,R0010,1,B00811
T006632,R0010,0,B00811
T006633,R0010,1,B00811
T006634,R0010,1,B00812
T006635,R0010,0,B00812
T006636,R0010,1,B00812
T006637,R0010,0,B00812
T006638,R0010,1,B00812
T006639,R0010,0,B00812
T006640,R0010,0,B00813
T006641,R0010,1,B00813
T006642,R0010,0,B00813
T006643,R0010,1,B00813
T006644,R0010,0,B00813
T006645,R0010,1,B00813
T006646,R0010,1,B00814
T006647,R0010,0,B00814
T006648,R0010,1,B00814
T006649,R0010,0,B00814
T006650,R0010,1,B00814
T006651,R0010,0,B00814
T006652,R0010,0,B00815
T006653,R0010,1,B00815
T006654,R0010,0,B00815
T006655,R0010,1,B00815
T006656,R0010,0,B00815
T006657,R0010,1,B00815
T006658,R0010,1,B00816
T006659,R0010,0,B00816
T006660,R0010,1,B00816
T006661,R0010,0,B00816
T006662,R0010,1,B00816
T006663,R0010,0,B00816
T006664,R0010,0,B00817
T006665,R0010,1,B00817
T006666,R0010,0,B00817
T006667,R0010,1,B00817
T006668,R0010,0,B00817
T006669,R0010,1,B00817
T006670,R0010,1,B00818
T006671,R0010,0,B00818
T006672,R0010,1,B00818
T006673,R0010,0,B00818
T006674,R0010,1,B00818
T006675,R0010,0,B00818
T006676,R0010,0,B00819
T006677,R0010,1,B00819
T006678,R0010,0,B00819
T006679,R0010,1,B00819
T006680,R0010,0,B00819
T006681,R0010,1,B00819
T006682,R0010,1,B00820
T006683,R0010,0,B00820
T006684,R0010,1,B00820
T006685,R0010,0,B00820
T006686,R0010,1,B00820
T006687,R0010,0,B00820
T006688,R0010,0,B00821
T006689,R0010,1,B00821
T006690,R0010,0,B00821
T006691,R0010,1,B00821
T006692,R0010,0,B00821
T006693,R0010,1,B00821
T006694,R0010,1,B00822
T006695,R0010,0,B00822
T006696,R0010,1,B00822
T006697,R0010,0,B00822
T006698,R0010,1,B00822
T006699,R0010,0,B00822
T006700,R0010,0,B00823
T006701,R0010,1,B00823
T006702,R0010,0,B00823
T006703,R0010,1,B00823
T006704,R0010,0,B00823
